fragment_id,behavior_id
0,12
1,3
2,6
3,6
4,13
5,12
6,12
7,6
8,2
9,2
10,8
11,6
12,2
13,12
14,5
15,2
16,6
17,4
18,16
19,15
20,15
21,0
22,10
23,12
24,15
25,7
26,2
27,1
28,6
29,8
30,4
31,2
32,12
33,15
34,6
35,0
36,13
37,11
38,8
39,6
40,12
41,12
42,12
43,1
44,17
45,16
46,17
47,0
48,11
49,3
50,16
51,2
52,6
53,6
54,1
55,12
56,15
57,15
58,13
59,17
60,10
61,16
62,3
63,11
64,10
65,18
66,12
67,6
68,10
69,6
70,12
71,1
72,5
73,13
74,6
75,13
76,6
77,0
78,17
79,9
80,2
81,18
82,1
83,2
84,6
85,11
86,13
87,2
88,7
89,12
90,7
91,6
92,1
93,12
94,2
95,12
96,16
97,7
98,1
99,10
100,9
101,16
102,16
103,12
104,1
105,6
106,12
107,8
108,15
109,6
110,2
111,6
112,12
113,6
114,13
115,6
116,18
117,1
118,12
119,6
120,4
121,15
122,6
123,12
124,15
125,18
126,12
127,12
128,12
129,3
130,6
131,16
132,0
133,2
134,4
135,15
136,12
137,18
138,6
139,1
140,4
141,16
142,6
143,8
144,6
145,11
146,15
147,6
148,11
149,3
150,1
151,3
152,5
153,1
154,8
155,6
156,12
157,18
158,18
159,6
160,16
161,12
162,7
163,10
164,16
165,7
166,10
167,12
168,12
169,1
170,6
171,11
172,2
173,6
174,0
175,4
176,1
177,12
178,17
179,10
180,15
181,4
182,12
183,6
184,4
185,1
186,8
187,0
188,15
189,12
190,12
191,13
192,4
193,18
194,1
195,12
196,0
197,4
198,5
199,6
200,6
201,8
202,6
203,6
204,6
205,15
206,6
207,16
208,6
209,11
210,2
211,12
212,8
213,5
214,6
215,13
216,1
217,4
218,17
219,7
220,2
221,4
222,6
223,17
224,5
225,10
226,10
227,6
228,12
229,17
230,9
231,2
232,5
233,6
234,16
235,11
236,4
237,6
238,1
239,2
240,6
241,13
242,1
243,2
244,11
245,6
246,6
247,4
248,6
249,1
250,12
251,12
252,1
253,17
254,8
255,4
256,13
257,6
258,6
259,6
260,8
261,10
262,6
263,12
264,17
265,6
266,6
267,8
268,7
269,8
270,1
271,6
272,12
273,6
274,2
275,15
276,8
277,1
278,0
279,15
280,1
281,15
282,10
283,0
284,10
285,2
286,17
287,5
288,12
289,1
290,1
291,1
292,12
293,6
294,10
295,0
296,15
297,5
298,16
299,1
300,17
301,5
302,12
303,1
304,6
305,4
306,7
307,16
308,2
309,6
310,13
311,5
312,17
313,10
314,12
315,4
316,15
317,2
318,4
319,12
320,12
321,15
322,1
323,5
324,12
325,12
326,12
327,11
328,1
329,4
330,6
331,6
332,5
333,1
334,13
335,12
336,17
337,11
338,1
339,6
340,5
341,1
342,2
343,8
344,16
345,12
346,12
347,16
348,8
349,7
350,3
351,18
352,4
353,16
354,16
355,6
356,5
357,4
358,11
359,6
360,15
361,15
362,6
363,11
364,15
365,15
366,15
367,12
368,3
369,3
370,6
371,1
372,15
373,4
374,2
375,2
376,2
377,5
378,12
379,0
380,18
381,6
382,6
383,6
384,1
385,12
386,12
387,1
388,12
389,15
390,0
391,10
392,12
393,1
394,1
395,6
396,12
397,10
398,12
399,12
400,2
401,12
402,0
403,0
404,15
405,6
406,14
407,16
408,18
409,12
410,1
411,6
412,18
413,6
414,18
415,1
416,1
417,3
418,7
419,1
420,1
421,6
422,4
423,4
424,5
425,12
426,2
427,6
428,12
429,5
430,6
431,5
432,16
433,12
434,4
435,0
436,2
437,6
438,15
439,6
440,6
441,12
442,6
443,18
444,5
445,1
446,11
447,10
448,6
449,6
450,18
451,4
452,6
453,12
454,16
455,16
456,0
457,11
458,12
459,10
460,10
461,6
462,12
463,1
464,6
465,6
466,13
467,16
468,10
469,1
470,12
471,4
472,4
473,0
474,12
475,4
476,5
477,6
478,12
479,4
480,1
481,11
482,8
483,6
484,16
485,1
486,12
487,2
488,2
489,12
490,8
491,11
492,2
493,6
494,6
495,16
496,5
497,11
498,0
499,5
500,4
501,15
502,17
503,12
504,10
505,2
506,2
507,12
508,12
509,2
510,1
511,12
512,3
513,8
514,17
515,8
516,11
517,17
518,6
519,6
520,15
521,12
522,4
523,6
524,12
525,3
526,17
527,4
528,0
529,18
530,6
531,1
532,1
533,1
534,12
535,6
536,2
537,11
538,0
539,1
540,11
541,6
542,6
543,16
544,18
545,6
546,16
547,16
548,6
549,4
550,4
551,6
552,2
553,6
554,6
555,6
556,2
557,1
558,11
559,12
560,8
561,10
562,8
563,4
564,0
565,12
566,6
567,6
568,4
569,6
570,1
571,12
572,4
573,16
574,6
575,16
576,4
577,6
578,6
579,2
580,6
581,15
582,0
583,0
584,15
585,1
586,6
587,12
588,6
589,11
590,1
591,7
592,4
593,17
594,18
595,1
596,6
597,18
598,7
599,6
600,6
601,1
602,6
603,18
604,2
605,17
606,1
607,15
608,15
609,4
610,1
611,6
612,6
613,1
614,2
615,10
616,8
617,8
618,15
619,4
620,0
621,6
622,6
623,8
624,16
625,11
626,1
627,6
628,6
629,6
630,12
631,11
632,2
633,2
634,6
635,1
636,17
637,5
638,8
639,8
640,11
641,8
642,3
643,11
644,12
645,6
646,9
647,13
648,0
649,6
650,13
651,0
652,6
653,6
654,1
655,8
656,6
657,12
658,12
659,14
660,12
661,7
662,12
663,12
664,6
665,7
666,1
667,6
668,6
669,6
670,6
671,15
672,6
673,8
674,6
675,1
676,0
677,12
678,15
679,6
680,6
681,12
682,12
683,1
684,2
685,15
686,6
687,13
688,1
689,16
690,12
691,10
692,0
693,6
694,5
695,15
696,0
697,4
698,16
699,4
700,13
701,2
702,12
703,12
704,17
705,7
706,12
707,6
708,6
709,16
710,6
711,12
712,5
713,4
714,16
715,5
716,8
717,6
718,7
719,8
720,7
721,12
722,7
723,18
724,4
725,0
726,12
727,4
728,17
729,6
730,6
731,17
732,0
733,6
734,1
735,1
736,6
737,12
738,12
739,1
740,16
741,6
742,2
743,12
744,6
745,12
746,4
747,8
748,1
749,12
750,12
751,6
752,15
753,2
754,8
755,6
756,8
757,1
758,1
759,2
760,8
761,12
762,11
763,6
764,6
765,0
766,13
767,12
768,6
769,2
770,4
771,18
772,6
773,6
774,9
775,12
776,12
777,18
778,4
779,10
780,4
781,9
782,16
783,8
784,16
785,12
786,12
787,8
788,7
789,17
790,1
791,6
792,11
793,6
794,5
795,4
796,12
797,6
798,15
799,12
800,7
801,10
802,7
803,12
804,7
805,18
806,6
807,15
808,1
809,10
810,11
811,13
812,13
813,2
814,2
815,11
816,1
817,2
818,16
819,6
820,15
821,6
822,6
823,12
824,12
825,10
826,2
827,12
828,4
829,6
830,10
831,7
832,18
833,16
834,2
835,13
836,6
837,12
838,7
839,8
840,6
841,2
842,11
843,2
844,12
845,1
846,0
847,18
848,0
849,6
850,12
851,16
852,4
853,13
854,15
855,6
856,18
857,15
858,6
859,6
860,12
861,15
862,12
863,1
864,12
865,2
866,13
867,6
868,2
869,10
870,12
871,6
872,1
873,6
874,17
875,6
876,12
877,15
878,5
879,6
880,6
881,15
882,15
883,1
884,0
885,6
886,6
887,8
888,15
889,1
890,12
891,15
892,12
893,16
894,13
895,0
896,2
897,11
898,1
899,11
900,16
901,8
902,11
903,1
904,5
905,15
906,4
907,6
908,12
909,11
910,16
911,6
912,17
913,6
914,8
915,4
916,0
917,4
918,15
919,6
920,16
921,12
922,1
923,15
924,16
925,2
926,6
927,1
928,0
929,12
930,16
931,1
932,11
933,4
934,0
935,1
936,6
937,8
938,6
939,0
940,4
941,16
942,12
943,18
944,11
945,12
946,1
947,6
948,11
949,6
950,1
951,12
952,12
953,0
954,13
955,1
956,15
957,11
958,8
959,1
960,5
961,0
962,6
963,6
964,4
965,6
966,5
967,7
968,8
969,1
970,15
971,6
972,0
973,12
974,1
975,7
976,13
977,8
978,1
979,12
980,13
981,12
982,3
983,6
984,0
985,14
986,12
987,6
988,8
989,1
990,6
991,12
992,0
993,2
994,12
995,6
996,16
997,16
998,12
999,5
1000,4
1001,4
1002,6
1003,12
1004,5
1005,7
1006,4
1007,6
1008,5
1009,9
1010,15
1011,15
1012,6
1013,8
1014,6
1015,4
1016,4
1017,6
1018,12
1019,8
1020,1
1021,15
1022,1
1023,4
1024,1
1025,6
1026,10
1027,6
1028,0
1029,18
1030,13
1031,5
1032,12
1033,8
1034,6
1035,13
1036,8
1037,13
1038,11
1039,6
1040,12
1041,1
1042,6
1043,8
1044,11
1045,6
1046,6
1047,10
1048,13
1049,12
1050,12
1051,6
1052,7
1053,15
1054,2
1055,2
1056,10
1057,10
1058,0
1059,6
1060,6
1061,16
1062,17
1063,16
1064,4
1065,12
1066,16
1067,14
1068,18
1069,2
1070,4
1071,1
1072,16
1073,16
1074,10
1075,4
1076,15
1077,1
1078,4
1079,8
1080,7
1081,12
1082,12
1083,6
1084,1
1085,6
1086,8
1087,12
1088,17
1089,6
1090,6
1091,15
1092,5
1093,13
1094,6
1095,6
1096,12
1097,10
1098,2
1099,12
1100,17
1101,12
1102,15
1103,2
1104,6
1105,6
1106,1
1107,1
1108,12
1109,7
1110,8
1111,1
1112,4
1113,11
1114,12
1115,11
1116,12
1117,2
1118,18
1119,6
1120,7
1121,1
1122,8
1123,15
1124,11
1125,12
1126,12
1127,6
1128,12
1129,12
1130,8
1131,3
1132,6
1133,6
1134,7
1135,12
1136,12
1137,4
1138,16
1139,12
1140,12
1141,15
1142,0
1143,9
1144,12
1145,6
1146,6
1147,5
1148,2
1149,17
1150,12
1151,16
1152,4
1153,9
1154,15
1155,11
1156,15
1157,9
1158,1
1159,4
1160,9
1161,6
1162,7
1163,15
1164,4
1165,6
1166,12
1167,16
1168,7
1169,5
1170,9
1171,10
1172,15
1173,6
1174,2
1175,8
1176,5
1177,12
1178,4
1179,6
1180,4
1181,3
1182,18
1183,1
1184,4
1185,0
1186,6
1187,11
1188,6
1189,4
1190,12
1191,10
1192,12
1193,12
1194,15
1195,6
1196,5
1197,1
1198,6
1199,18
1200,11
1201,12
1202,12
1203,15
1204,2
1205,0
1206,2
1207,5
1208,10
1209,15
1210,4
1211,18
1212,10
1213,1
1214,12
1215,16
1216,12
1217,15
1218,6
1219,12
1220,6
1221,6
1222,3
1223,16
1224,12
1225,3
1226,12
1227,4
1228,12
1229,11
1230,6
1231,6
1232,1
1233,6
1234,12
1235,4
1236,8
1237,4
1238,4
1239,12
1240,12
1241,1
1242,0
1243,6
1244,5
1245,5
1246,9
1247,10
1248,14
1249,18
1250,6
1251,9
1252,6
1253,4
1254,12
1255,15
1256,15
1257,1
1258,7
1259,12
1260,13
1261,12
1262,17
1263,12
1264,12
1265,3
1266,4
1267,11
1268,11
1269,6
1270,17
1271,6
1272,17
1273,16
1274,12
1275,6
1276,12
1277,1
1278,12
1279,6
1280,15
1281,11
1282,16
1283,6
1284,6
1285,1
1286,12
1287,16
1288,8
1289,11
1290,4
1291,12
1292,1
1293,16
1294,5
1295,12
1296,6
1297,0
1298,17
1299,18
1300,16
1301,12
1302,11
1303,6
1304,18
1305,6
1306,4
1307,12
1308,7
1309,18
1310,15
1311,6
1312,15
1313,6
1314,6
1315,17
1316,1
1317,12
1318,1
1319,6
1320,15
1321,14
1322,0
1323,12
1324,12
1325,11
1326,0
1327,6
1328,1
1329,8
1330,8
1331,16
1332,6
1333,6
1334,1
1335,7
1336,7
1337,2
1338,12
1339,18
1340,6
1341,1
1342,7
1343,6
1344,7
1345,6
1346,6
1347,8
1348,1
1349,11
1350,1
1351,6
1352,0
1353,2
1354,15
1355,12
1356,2
1357,8
1358,15
1359,1
1360,6
1361,14
1362,15
1363,15
1364,7
1365,12
1366,12
1367,18
1368,12
1369,12
1370,6
1371,1
1372,2
1373,0
1374,15
1375,11
1376,12
1377,0
1378,0
1379,8
1380,4
1381,15
1382,6
1383,4
1384,13
1385,6
1386,0
1387,1
1388,1
1389,11
1390,6
1391,7
1392,4
1393,6
1394,8
1395,17
1396,12
1397,4
1398,12
1399,6
1400,2
1401,10
1402,6
1403,2
1404,7
1405,10
1406,8
1407,13
1408,12
1409,6
1410,12
1411,6
1412,17
1413,2
1414,4
1415,2
1416,6
1417,15
1418,1
1419,6
1420,1
1421,16
1422,12
1423,1
1424,1
1425,12
1426,7
1427,0
1428,12
1429,6
1430,12
1431,18
1432,15
1433,16
1434,6
1435,6
1436,1
1437,1
1438,4
1439,6
1440,10
1441,15
1442,4
1443,12
1444,11
1445,4
1446,4
1447,7
1448,13
1449,12
1450,2
1451,14
1452,1
1453,15
1454,0
1455,8
1456,10
1457,6
1458,8
1459,12
1460,12
1461,4
1462,1
1463,11
1464,6
1465,12
1466,12
1467,1
1468,1
1469,6
1470,12
1471,12
1472,6
1473,6
1474,13
1475,6
1476,12
1477,16
1478,7
1479,6
1480,3
1481,4
1482,12
1483,5
1484,6
1485,5
1486,15
1487,1
1488,11
1489,6
1490,10
1491,15
1492,15
1493,6
1494,12
1495,12
1496,12
1497,6
1498,3
1499,12
1500,4
1501,8
1502,12
1503,18
1504,0
1505,12
1506,1
1507,8
1508,12
1509,6
1510,1
1511,0
1512,9
1513,11
1514,12
1515,6
1516,1
1517,8
1518,7
1519,6
1520,15
1521,8
1522,1
1523,7
1524,8
1525,13
1526,6
1527,10
1528,17
1529,6
1530,8
1531,18
1532,4
1533,6
1534,10
1535,11
1536,11
1537,12
1538,6
1539,12
1540,6
1541,6
1542,3
1543,6
1544,17
1545,4
1546,7
1547,1
1548,16
1549,4
1550,12
1551,6
1552,10
1553,6
1554,0
1555,12
1556,16
1557,15
1558,12
1559,6
1560,16
1561,11
1562,8
1563,6
1564,15
1565,6
1566,6
1567,13
1568,12
1569,0
1570,0
1571,11
1572,4
1573,18
1574,17
1575,5
1576,1
1577,16
1578,12
1579,12
1580,0
1581,16
1582,6
1583,18
1584,6
1585,6
1586,13
1587,2
1588,11
1589,6
1590,12
1591,12
1592,7
1593,9
1594,2
1595,12
1596,11
1597,13
1598,6
1599,12
1600,18
1601,7
1602,4
1603,17
1604,12
1605,7
1606,6
1607,6
1608,10
1609,2
1610,2
1611,6
1612,15
1613,15
1614,2
1615,6
1616,12
1617,16
1618,12
1619,7
1620,15
1621,18
1622,4
1623,12
1624,12
1625,6
1626,5
1627,11
1628,6
1629,7
1630,12
1631,6
1632,5
1633,8
1634,16
1635,12
1636,6
1637,8
1638,18
1639,10
1640,7
1641,8
1642,8
1643,11
1644,1
1645,18
1646,15
1647,4
1648,16
1649,18
1650,15
1651,2
1652,12
1653,8
1654,13
1655,11
1656,2
1657,11
1658,6
1659,12
1660,12
1661,17
1662,13
1663,4
1664,15
1665,1
1666,6
1667,15
1668,17
1669,4
1670,4
1671,10
1672,6
1673,3
1674,4
1675,18
1676,6
1677,11
1678,12
1679,6
1680,6
1681,11
1682,15
1683,6
1684,0
1685,6
1686,1
1687,1
1688,8
1689,3
1690,0
1691,5
1692,2
1693,6
1694,15
1695,4
1696,12
1697,6
1698,1
1699,12
1700,3
1701,7
1702,3
1703,15
1704,0
1705,12
1706,12
1707,7
1708,15
1709,2
1710,6
1711,3
1712,17
1713,0
1714,15
1715,17
1716,6
1717,6
1718,6
1719,6
1720,2
1721,4
1722,16
1723,12
1724,12
1725,7
1726,6
1727,6
1728,7
1729,12
1730,12
1731,6
1732,4
1733,12
1734,6
1735,1
1736,18
1737,4
1738,6
1739,18
1740,12
1741,6
1742,10
1743,8
1744,16
1745,1
