pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18
0.00014288250656591117,0.0003179033719789004,3.6925759496764243e-06,9.15504432441594e-06,0.00022915212230145698,4.026920760225039e-05,0.00011808309704974818,0.00012714451236206514,1.215121462116997e-06,0.00025659732909844024,1.7495890816121573e-05,6.2203777986269415e-06,0.4067240208387375,0.5778512135148048,0.0016370033299608622,0.011894699186086655,6.47530097097615e-06,0.00032916434793150984,0.0002876244479921297
7.323868913999831e-06,5.986703922644665e-05,1.3998746245386107e-06,0.9991070032119751,0.00015268733204720775,3.245652605184113e-10,0.0005818962638386438,4.0632127489817395e-10,5.524874436280136e-07,1.1340515462809897e-07,7.453480845248661e-05,6.437376608658951e-06,2.028991653526169e-07,2.892553127742392e-06,8.709453198432748e-07,3.2880679015079295e-06,8.153019481486521e-08,3.6594078771726157e-07,4.799572429492471e-07
1.1729872859689294e-06,0.5397955179214478,0.003966969574321411,0.025530777958920226,0.000566672213608399,0.0002423838826643987,0.4094720911234617,1.2294303473936452e-05,9.20349818898103e-05,0.0015075420869834488,2.4969235568050863e-06,0.01824842164933216,8.8241075912876e-07,9.313737966643032e-06,7.997100416774761e-10,0.0004576054363099047,2.0253539072090376e-05,2.478838760922031e-07,7.333549339705314e-05
0.024363601849472616,6.252507067472379e-05,3.5373821451016585e-07,0.0007629993743876184,3.2746751238432736e-07,9.003790886197294e-07,0.9734903424978256,2.5554786753367864e-07,2.813370217607386e-08,0.0013051943114987807,6.448341567821814e-06,9.526622408127794e-08,1.8421745848762328e-06,9.655436256084116e-09,8.746287270822162e-10,3.8109790778118047e-06,7.615488910281747e-10,1.3396547675625925e-06,3.838484445185396e-10
1.4661247692976387e-07,5.09266945662723e-08,5.0082715338187894e-09,1.3749714672384172e-08,0.00021922999965795498,4.697238207770904e-09,6.10667709195073e-08,1.0902588266220592e-08,9.831170317935178e-09,2.0157213012942602e-08,2.977734207509549e-11,1.8096230911979205e-05,1.1629566172288719e-06,0.016926856427744497,1.435726509901869e-08,1.8193160800095143e-06,4.5271996462759034e-07,1.2424756341508116e-08,0.9828319996595383
4.4126762999141533e-07,3.6948262476244054e-05,8.260711111852947e-08,2.1875997990080526e-08,5.842793811439151e-06,8.37146030274738e-08,0.00024166030334527022,3.363162208813719e-05,1.2961650630582966e-07,6.64948102552243e-08,2.768280626952446e-07,2.2100047647466425e-07,0.9978893995285034,0.0006560493475262774,2.3420892922842995e-05,0.00015914050550236425,1.4581887599618426e-06,0.0008769125197432004,7.414552933937557e-05
1.163870139999322e-08,2.0988688877177086e-08,8.323503665821907e-09,1.8521303839572067e-09,7.013668575694965e-06,4.1774713376019346e-10,3.525420089189879e-06,1.3414153972490794e-05,7.935039492146245e-07,7.042705650661674e-06,6.850962315230191e-07,3.1642192643843714e-07,0.0012599603523995029,0.9934152513742447,9.467573093502324e-06,1.7472984878419417e-08,2.3072767163512253e-05,0.005232315179455327,2.702035749280185e-05
0.07231990341097116,0.10274896025657654,8.941384891159032e-06,0.8176807463169098,6.595620379812317e-05,9.204538242713056e-07,0.005154860453330912,2.657322184518307e-07,7.099477672412036e-07,5.182927941405069e-05,0.000594345937770413,0.0013283625521580689,7.099668355436961e-07,9.836640543881003e-06,9.792900994842757e-07,2.5674535464759174e-05,1.1734427856832652e-07,4.558452106451227e-06,2.3594955442796106e-06
1.506196940836979e-06,3.7292469954763874e-05,0.9604332596063614,6.90452114895379e-05,8.73841878891446e-09,0.03285350010264665,3.939932105900823e-06,1.0773798592822459e-05,3.088245735527462e-08,6.080647452222365e-06,8.222553437783886e-08,1.8284656420064493e-06,3.568809254193839e-10,3.193548654689682e-10,3.471067365057724e-13,1.0030822882034496e-07,8.227457482472668e-09,0.006582548696314916,2.7699002362602254e-08
6.186589049930399e-07,1.955493107630435e-05,0.6962387710809708,1.3862889065130446e-05,2.354727786979538e-06,1.0825422961602271e-05,3.9918567107832814e-05,0.00044120027325789124,0.30238411016762257,8.395452251619417e-06,6.966391542739814e-06,3.0319773543396877e-05,3.2335068810201983e-05,2.9216603407433706e-08,6.305848260262014e-08,0.0001959903137276342,0.0005604928796856257,8.024478501234e-06,6.200927195720851e-06
1.3371684927682148e-05,0.0003989987098975689,3.32084004526223e-05,1.0522103459642551e-06,3.469242479958723e-07,0.03219268955581356,0.0041237303921661805,0.017909557616803795,0.9316141456365585,0.0033023402338585583,3.9899831337786296e-06,1.0450154369401332e-05,0.001682816306129098,0.00835424187425815,5.4954191110873074e-08,0.00018080202175951854,1.8916074076003042e-06,0.0001701369021223087,6.12162958901763e-06
3.917047760204628e-06,0.013278935046400875,3.215555325342123e-07,7.605869996041292e-06,1.1570317992593004e-06,9.803762145565997e-05,0.8316790461540222,0.004476564126889571,1.8377687016624122e-06,0.15042668988462538,3.3505491328633674e-07,3.969951055893262e-06,2.019840955846952e-05,1.151653899800209e-06,3.5688415937762397e-08,4.298310214700951e-08,8.487619607876673e-09,3.78911142462357e-08,4.2361793087253297e-08
