pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18
0.07936448603868484,0.9193609952926636,1.723628031413682e-07,2.915005461545661e-05,2.3731563487672247e-06,4.435986738826614e-06,5.507515083991166e-07,1.9469428291785107e-09,4.6399555309051266e-09,8.488445359944308e-07,0.0012340361718088388,3.6359358546178555e-07,4.588041502273654e-09,2.8849731492641695e-09,1.5473261782972259e-06,1.0131261660717428e-06,4.585154922409629e-09,4.845783507789747e-08,3.368902046219091e-09
0.0001326447818428278,0.999652624130249,4.3173452013434144e-07,4.869611075264402e-06,2.2213066586118657e-07,8.507552593073342e-06,3.853395114106206e-08,5.232871203020295e-08,5.0678398366699184e-08,5.2873670938424766e-05,0.00014279622700996697,2.252240165034891e-06,6.594305546059331e-09,2.783685948415382e-09,2.2447457013186067e-06,2.859540586541698e-07,6.95491264579573e-09,5.71088420997512e-08,2.5875920850459977e-10
0.9271782636642456,0.00014092668425291777,2.7699805116299103e-08,0.00019047842943109572,2.2677853905861411e-07,1.158043350102389e-08,1.1195256277574117e-08,1.503282831549768e-08,1.3543461907516985e-09,7.398656975965423e-08,0.06410709768533707,8.509144208801445e-06,7.088525877385621e-10,8.106112403538646e-08,1.5300043969546095e-06,0.008362002670764923,8.866862089007554e-08,1.0703733096306678e-05,1.8942012403044828e-08
0.999998927116394,2.453281799930096e-09,5.260726288422999e-16,2.2328746924343834e-12,2.691961653589203e-10,9.794159383389118e-16,9.090846117633046e-20,3.7693773481094217e-17,1.0935134468559933e-16,2.979331478872829e-18,1.117182478083123e-06,2.1104331453631285e-16,1.0125378291533243e-18,9.900574382483941e-17,2.2833084381557178e-11,4.113031096264486e-12,8.428882049792141e-13,5.217936326074035e-12,2.1778324834184393e-16
0.19335654377937317,6.492889559339687e-10,1.4494553127186727e-11,1.6854099158081226e-05,1.079198674869275e-10,4.785114145200442e-12,2.2320552795374732e-13,8.443896623577807e-12,3.675900295957435e-12,1.0424759666616268e-10,0.029398348182439804,3.172056228795128e-10,3.0810526994843636e-15,1.7686546671669134e-12,2.2164647894840073e-09,0.7772282361984253,1.0499904765093326e-11,4.767580080722311e-11,6.537108528104074e-12
0.855216920375824,1.356705325861185e-07,2.663071427377872e-06,0.00023866475385148078,6.745967198185099e-07,0.00016019710164982826,7.369135301971141e-10,1.571078769302403e-06,1.0347561101298197e-06,1.0293701961927582e-06,0.11784195154905319,1.4086584121386636e-09,6.668209873161857e-10,8.081897107103941e-08,3.073973402933916e-06,0.026531966403126717,6.177523204087265e-08,7.383321065645987e-09,6.852135303603291e-09
0.9946733117103577,6.636253147007665e-07,2.688403427826558e-13,1.1463998639271722e-08,1.1118036269408549e-07,2.948681576686596e-10,8.265062049204238e-15,3.646650981181665e-08,3.2459107016796773e-12,2.3422815770279826e-11,4.2651910803215287e-07,7.791230416387407e-08,5.769200763817983e-13,9.758520380653835e-11,2.5435533679285527e-09,0.005325391422957182,2.063456905343486e-10,8.007157714651214e-10,2.0925860870490975e-12
0.9999971389770508,1.0858472165864441e-07,7.013743833763839e-14,2.604674136819085e-06,1.98548679719579e-08,4.585718469448524e-14,4.015573138761719e-14,5.3996681732555556e-15,7.01029984015195e-16,7.802229059022622e-16,9.225701091963856e-08,3.996976360998161e-13,1.2324303739951081e-17,8.365498980924917e-15,3.6567827758904325e-12,2.1983823650373324e-09,1.7935085925083194e-12,5.0840330209633855e-12,4.913325063644891e-14
0.44792214035987854,0.5519060492515564,6.222198862815276e-07,7.181952969403937e-05,7.260923666763119e-07,1.5408899344038218e-05,5.471054009831278e-06,1.3344035778573016e-06,5.5318349012623e-08,3.6814699342357926e-06,8.978978257800918e-06,2.118296379194362e-06,1.2568162066628474e-09,5.285885951167302e-09,9.448442028769932e-07,6.04441411269363e-05,3.2803040284079543e-09,3.609361698408975e-08,7.870057316949897e-08
0.9998400211334229,2.4705113901291043e-05,2.5762740465257172e-12,1.367139734753664e-09,1.3814220600760763e-10,1.531192360404443e-11,8.876772472458938e-14,3.82853010362158e-13,6.156603005180727e-13,9.501832643182134e-14,1.3366161510930397e-06,1.6047667751942218e-12,4.632422172094232e-14,4.056806973684601e-12,2.9070909568496006e-10,0.00013395550195127726,5.543789169046298e-13,4.2629298528662485e-12,5.9117310656151e-13
