fragment_id,behavior_id
0,12
1,3
2,6
3,6
4,13
5,12
6,13
7,3
8,2
9,2
10,8
11,6
12,2
13,6
14,5
15,2
16,6
17,18
18,16
19,15
20,15
21,0
22,10
23,6
24,18
25,6
26,8
27,3
28,6
29,8
30,4
31,2
32,12
33,18
34,9
35,0
36,13
37,15
38,5
39,1
40,14
41,12
42,10
43,1
44,5
45,17
46,16
47,0
48,11
49,6
50,16
51,17
52,6
53,1
54,1
55,12
56,15
57,11
58,12
59,12
60,10
61,16
62,3
63,18
64,1
65,18
66,12
67,0
68,12
69,7
70,12
71,1
72,5
73,12
74,9
75,13
76,6
77,6
78,17
79,9
80,2
81,18
82,11
83,5
84,3
85,18
86,13
87,8
88,8
89,0
90,12
91,6
92,1
93,12
94,2
95,15
96,17
97,8
98,0
99,17
100,9
101,16
102,16
103,13
104,6
105,6
106,4
107,8
108,0
109,9
110,1
111,1
112,13
113,6
114,14
115,6
116,18
117,6
118,15
119,1
120,4
121,15
122,6
123,12
124,15
125,18
126,12
127,13
128,12
129,6
130,6
131,16
132,0
133,2
134,4
135,15
136,14
137,14
138,6
139,1
140,15
141,16
142,1
143,8
144,6
145,11
146,5
147,6
148,15
149,1
150,1
151,3
152,5
153,6
154,7
155,6
156,12
157,18
158,18
159,1
160,17
161,0
162,7
163,1
164,16
165,6
166,6
167,12
168,12
169,11
170,11
171,11
172,7
173,6
174,0
175,4
176,5
177,11
178,16
179,6
180,15
181,4
182,12
183,6
184,4
185,1
186,8
187,0
188,15
189,17
190,12
191,12
192,4
193,4
194,1
195,12
196,0
197,4
198,5
199,6
200,6
201,2
202,11
203,6
204,0
205,5
206,6
207,17
208,5
209,11
210,2
211,12
212,8
213,2
214,6
215,12
216,1
217,4
218,17
219,5
220,8
221,17
222,1
223,18
224,5
225,10
226,10
227,1
228,4
229,12
230,9
231,5
232,5
233,5
234,16
235,15
236,4
237,6
238,6
239,2
240,6
241,4
242,11
243,5
244,11
245,1
246,6
247,4
248,0
249,5
250,12
251,12
252,3
253,4
254,16
255,4
256,18
257,6
258,6
259,11
260,8
261,9
262,6
263,13
264,12
265,6
266,1
267,2
268,8
269,2
270,5
271,6
272,12
273,6
274,2
275,4
276,18
277,6
278,0
279,15
280,1
281,15
282,10
283,7
284,9
285,2
286,5
287,5
288,14
289,11
290,1
291,3
292,14
293,6
294,6
295,0
296,4
297,15
298,16
299,6
300,17
301,7
302,12
303,1
304,12
305,15
306,7
307,16
308,2
309,1
310,13
311,5
312,4
313,10
314,15
315,4
316,11
317,5
318,4
319,13
320,12
321,15
322,1
323,17
324,12
325,13
326,13
327,11
328,6
329,4
330,0
331,1
332,5
333,1
334,12
335,12
336,17
337,11
338,7
339,6
340,5
341,1
342,8
343,5
344,16
345,12
346,12
347,16
348,2
349,5
350,3
351,18
352,4
353,16
354,17
355,1
356,5
357,18
358,0
359,6
360,15
361,11
362,6
363,18
364,15
365,15
366,15
367,12
368,1
369,1
370,1
371,1
372,15
373,4
374,17
375,8
376,2
377,5
378,12
379,0
380,18
381,6
382,0
383,6
384,6
385,12
386,17
387,1
388,12
389,15
390,0
391,1
392,12
393,1
394,1
395,1
396,12
397,6
398,13
399,13
400,2
401,12
402,0
403,6
404,15
405,1
406,13
407,16
408,11
409,12
410,1
411,5
412,18
413,3
414,13
415,1
416,11
417,1
418,8
419,5
420,1
421,6
422,4
423,11
424,5
425,13
426,8
427,6
428,10
429,5
430,9
431,5
432,16
433,12
434,4
435,0
436,8
437,1
438,11
439,6
440,5
441,12
442,6
443,4
444,5
445,1
446,11
447,6
448,6
449,6
450,18
451,4
452,11
453,12
454,16
455,16
456,12
457,11
458,12
459,10
460,6
461,7
462,12
463,0
464,6
465,6
466,18
467,16
468,1
469,11
470,12
471,4
472,4
473,0
474,12
475,4
476,5
477,6
478,12
479,4
480,1
481,15
482,11
483,7
484,16
485,1
486,12
487,5
488,2
489,12
490,7
491,11
492,2
493,6
494,15
495,16
496,2
497,11
498,0
499,5
500,4
501,15
502,0
503,13
504,6
505,8
506,2
507,12
508,12
509,2
510,1
511,12
512,6
513,7
514,11
515,8
516,5
517,13
518,1
519,1
520,15
521,12
522,4
523,6
524,12
525,1
526,6
527,4
528,0
529,15
530,1
531,11
532,11
533,6
534,12
535,0
536,2
537,11
538,0
539,1
540,11
541,3
542,6
543,16
544,18
545,6
546,16
547,16
548,1
549,4
550,4
551,6
552,2
553,6
554,6
555,1
556,2
557,6
558,11
559,12
560,8
561,1
562,8
563,4
564,10
565,12
566,12
567,6
568,4
569,6
570,1
571,17
572,11
573,16
574,6
575,17
576,4
577,0
578,10
579,2
580,11
581,15
582,12
583,11
584,18
585,1
586,6
587,13
588,5
589,11
590,1
591,8
592,4
593,16
594,15
595,11
596,1
597,15
598,8
599,12
600,11
601,1
602,3
603,18
604,7
605,12
606,11
607,11
608,16
609,11
610,1
611,6
612,6
613,6
614,2
615,6
616,8
617,4
618,18
619,4
620,0
621,0
622,6
623,8
624,16
625,11
626,5
627,9
628,9
629,1
630,12
631,11
632,2
633,2
634,6
635,5
636,16
637,2
638,5
639,8
640,11
641,8
642,11
643,5
644,12
645,6
646,9
647,12
648,0
649,7
650,13
651,0
652,1
653,9
654,1
655,7
656,6
657,12
658,12
659,13
660,12
661,5
662,12
663,14
664,1
665,8
666,6
667,6
668,6
669,6
670,10
671,15
672,6
673,8
674,6
675,1
676,0
677,15
678,11
679,6
680,0
681,12
682,12
683,5
684,8
685,15
686,7
687,17
688,6
689,16
690,12
691,5
692,6
693,10
694,5
695,15
696,18
697,4
698,16
699,4
700,18
701,2
702,12
703,12
704,12
705,8
706,4
707,6
708,1
709,16
710,0
711,12
712,7
713,4
714,16
715,7
716,16
717,6
718,7
719,8
720,7
721,14
722,6
723,18
724,11
725,0
726,12
727,4
728,13
729,6
730,1
731,12
732,12
733,6
734,1
735,1
736,6
737,12
738,12
739,1
740,16
741,6
742,1
743,12
744,7
745,10
746,4
747,2
748,0
749,12
750,12
751,6
752,6
753,8
754,8
755,9
756,8
757,1
758,1
759,5
760,5
761,12
762,11
763,9
764,6
765,12
766,12
767,12
768,6
769,5
770,4
771,18
772,6
773,0
774,6
775,14
776,6
777,4
778,12
779,15
780,4
781,1
782,16
783,8
784,16
785,12
786,12
787,8
788,9
789,13
790,1
791,6
792,11
793,12
794,5
795,4
796,6
797,6
798,15
799,12
800,7
801,10
802,7
803,6
804,17
805,18
806,6
807,11
808,1
809,6
810,11
811,13
812,12
813,2
814,5
815,11
816,10
817,5
818,16
819,0
820,6
821,6
822,6
823,15
824,15
825,1
826,5
827,12
828,4
829,6
830,1
831,17
832,18
833,16
834,2
835,16
836,0
837,12
838,7
839,8
840,0
841,2
842,11
843,2
844,12
845,1
846,6
847,11
848,0
849,3
850,14
851,16
852,4
853,13
854,15
855,3
856,18
857,11
858,6
859,6
860,0
861,15
862,13
863,7
864,13
865,2
866,13
867,3
868,16
869,6
870,15
871,7
872,1
873,6
874,17
875,1
876,12
877,15
878,5
879,0
880,6
881,15
882,15
883,5
884,0
885,6
886,6
887,8
888,15
889,5
890,12
891,15
892,1
893,16
894,13
895,0
896,7
897,11
898,11
899,5
900,16
901,2
902,4
903,11
904,5
905,15
906,12
907,0
908,12
909,11
910,16
911,11
912,17
913,6
914,8
915,4
916,0
917,4
918,11
919,6
920,16
921,10
922,1
923,15
924,16
925,2
926,6
927,6
928,0
929,12
930,16
931,5
932,11
933,4
934,0
935,11
936,6
937,8
938,10
939,0
940,4
941,16
942,12
943,13
944,1
945,12
946,0
947,3
948,11
949,6
950,1
951,14
952,10
953,6
954,14
955,6
956,4
957,5
958,8
959,1
960,5
961,3
962,6
963,6
964,4
965,0
966,5
967,2
968,2
969,1
970,15
971,6
972,0
973,12
974,18
975,5
976,13
977,8
978,1
979,10
980,18
981,13
982,3
983,11
984,0
985,12
986,17
987,11
988,5
989,12
990,6
991,12
992,0
993,2
994,12
995,6
996,17
997,16
998,18
999,15
1000,4
1001,4
1002,1
1003,12
1004,5
1005,9
1006,10
1007,11
1008,7
1009,9
1010,18
1011,18
1012,1
1013,8
1014,6
1015,4
1016,4
1017,6
1018,17
1019,8
1020,5
1021,15
1022,6
1023,13
1024,1
1025,3
1026,1
1027,7
1028,12
1029,4
1030,12
1031,5
1032,12
1033,5
1034,6
1035,12
1036,2
1037,14
1038,5
1039,3
1040,12
1041,1
1042,6
1043,17
1044,11
1045,5
1046,6
1047,10
1048,17
1049,17
1050,12
1051,12
1052,8
1053,10
1054,2
1055,8
1056,4
1057,15
1058,1
1059,1
1060,1
1061,16
1062,5
1063,16
1064,18
1065,12
1066,16
1067,12
1068,12
1069,5
1070,4
1071,10
1072,16
1073,16
1074,10
1075,4
1076,13
1077,1
1078,4
1079,5
1080,12
1081,12
1082,14
1083,6
1084,1
1085,11
1086,8
1087,13
1088,13
1089,1
1090,6
1091,15
1092,2
1093,16
1094,6
1095,6
1096,12
1097,10
1098,2
1099,12
1100,17
1101,12
1102,15
1103,2
1104,6
1105,6
1106,11
1107,1
1108,6
1109,2
1110,8
1111,1
1112,4
1113,11
1114,12
1115,5
1116,12
1117,2
1118,18
1119,0
1120,2
1121,11
1122,8
1123,15
1124,11
1125,17
1126,17
1127,3
1128,12
1129,18
1130,2
1131,3
1132,9
1133,6
1134,7
1135,12
1136,12
1137,4
1138,16
1139,12
1140,12
1141,15
1142,0
1143,9
1144,12
1145,1
1146,1
1147,5
1148,8
1149,12
1150,12
1151,16
1152,14
1153,1
1154,4
1155,11
1156,0
1157,1
1158,15
1159,4
1160,9
1161,14
1162,8
1163,15
1164,4
1165,7
1166,12
1167,16
1168,8
1169,5
1170,1
1171,6
1172,10
1173,6
1174,2
1175,8
1176,5
1177,13
1178,4
1179,1
1180,15
1181,3
1182,12
1183,5
1184,4
1185,0
1186,6
1187,11
1188,6
1189,18
1190,12
1191,10
1192,12
1193,14
1194,11
1195,1
1196,7
1197,6
1198,7
1199,18
1200,11
1201,12
1202,6
1203,15
1204,2
1205,0
1206,2
1207,5
1208,9
1209,15
1210,4
1211,18
1212,10
1213,1
1214,12
1215,16
1216,12
1217,15
1218,5
1219,4
1220,6
1221,1
1222,1
1223,16
1224,12
1225,3
1226,12
1227,13
1228,12
1229,18
1230,6
1231,6
1232,6
1233,6
1234,12
1235,11
1236,8
1237,11
1238,4
1239,12
1240,12
1241,6
1242,1
1243,6
1244,5
1245,5
1246,9
1247,17
1248,14
1249,18
1250,6
1251,6
1252,6
1253,4
1254,18
1255,15
1256,15
1257,1
1258,7
1259,12
1260,13
1261,10
1262,13
1263,12
1264,17
1265,3
1266,4
1267,5
1268,11
1269,6
1270,17
1271,9
1272,17
1273,16
1274,12
1275,6
1276,18
1277,1
1278,12
1279,11
1280,15
1281,11
1282,16
1283,6
1284,6
1285,1
1286,12
1287,16
1288,5
1289,18
1290,4
1291,13
1292,6
1293,16
1294,5
1295,12
1296,6
1297,0
1298,18
1299,4
1300,16
1301,17
1302,5
1303,6
1304,18
1305,6
1306,16
1307,17
1308,17
1309,15
1310,15
1311,11
1312,9
1313,0
1314,6
1315,16
1316,0
1317,12
1318,6
1319,1
1320,15
1321,12
1322,0
1323,0
1324,12
1325,11
1326,11
1327,7
1328,0
1329,8
1330,8
1331,16
1332,6
1333,6
1334,5
1335,8
1336,8
1337,2
1338,7
1339,18
1340,6
1341,0
1342,2
1343,6
1344,8
1345,6
1346,3
1347,8
1348,6
1349,11
1350,11
1351,1
1352,1
1353,5
1354,0
1355,12
1356,8
1357,5
1358,15
1359,1
1360,0
1361,14
1362,15
1363,15
1364,8
1365,12
1366,12
1367,18
1368,12
1369,12
1370,6
1371,1
1372,2
1373,0
1374,15
1375,11
1376,12
1377,0
1378,0
1379,2
1380,4
1381,15
1382,6
1383,4
1384,12
1385,1
1386,1
1387,1
1388,1
1389,11
1390,6
1391,5
1392,4
1393,6
1394,16
1395,17
1396,12
1397,4
1398,12
1399,6
1400,5
1401,0
1402,6
1403,2
1404,7
1405,10
1406,5
1407,12
1408,12
1409,3
1410,12
1411,6
1412,16
1413,5
1414,4
1415,8
1416,6
1417,13
1418,6
1419,6
1420,6
1421,16
1422,12
1423,5
1424,1
1425,12
1426,7
1427,6
1428,12
1429,10
1430,12
1431,18
1432,4
1433,16
1434,6
1435,6
1436,1
1437,1
1438,4
1439,6
1440,6
1441,15
1442,4
1443,14
1444,11
1445,4
1446,4
1447,6
1448,12
1449,12
1450,2
1451,14
1452,17
1453,15
1454,0
1455,8
1456,10
1457,0
1458,8
1459,12
1460,12
1461,4
1462,6
1463,11
1464,11
1465,12
1466,12
1467,1
1468,3
1469,1
1470,12
1471,12
1472,1
1473,6
1474,12
1475,3
1476,13
1477,16
1478,8
1479,6
1480,6
1481,4
1482,15
1483,5
1484,6
1485,5
1486,15
1487,1
1488,11
1489,0
1490,10
1491,18
1492,4
1493,11
1494,14
1495,15
1496,12
1497,5
1498,3
1499,10
1500,4
1501,7
1502,14
1503,18
1504,0
1505,12
1506,11
1507,8
1508,13
1509,6
1510,1
1511,0
1512,1
1513,17
1514,12
1515,6
1516,5
1517,8
1518,9
1519,0
1520,11
1521,2
1522,1
1523,6
1524,5
1525,13
1526,6
1527,6
1528,17
1529,6
1530,8
1531,18
1532,18
1533,1
1534,10
1535,11
1536,11
1537,13
1538,9
1539,0
1540,6
1541,6
1542,3
1543,6
1544,16
1545,15
1546,2
1547,5
1548,16
1549,4
1550,4
1551,6
1552,10
1553,0
1554,18
1555,12
1556,16
1557,8
1558,12
1559,6
1560,16
1561,11
1562,8
1563,10
1564,6
1565,6
1566,6
1567,13
1568,12
1569,0
1570,0
1571,18
1572,4
1573,18
1574,16
1575,15
1576,10
1577,16
1578,12
1579,15
1580,11
1581,16
1582,0
1583,18
1584,9
1585,6
1586,12
1587,2
1588,11
1589,10
1590,13
1591,4
1592,7
1593,1
1594,2
1595,12
1596,11
1597,18
1598,6
1599,12
1600,12
1601,8
1602,4
1603,16
1604,12
1605,7
1606,6
1607,6
1608,10
1609,2
1610,17
1611,9
1612,12
1613,6
1614,2
1615,0
1616,12
1617,16
1618,6
1619,7
1620,11
1621,18
1622,11
1623,12
1624,12
1625,15
1626,5
1627,5
1628,6
1629,2
1630,12
1631,6
1632,5
1633,2
1634,16
1635,12
1636,6
1637,5
1638,18
1639,1
1640,2
1641,8
1642,8
1643,11
1644,1
1645,13
1646,18
1647,4
1648,16
1649,18
1650,15
1651,2
1652,12
1653,15
1654,12
1655,5
1656,2
1657,11
1658,6
1659,12
1660,14
1661,13
1662,12
1663,18
1664,15
1665,1
1666,6
1667,18
1668,13
1669,4
1670,4
1671,15
1672,1
1673,3
1674,4
1675,18
1676,7
1677,11
1678,17
1679,6
1680,1
1681,11
1682,15
1683,3
1684,12
1685,6
1686,1
1687,1
1688,5
1689,6
1690,0
1691,6
1692,2
1693,1
1694,17
1695,6
1696,12
1697,6
1698,1
1699,0
1700,3
1701,8
1702,3
1703,11
1704,0
1705,12
1706,12
1707,2
1708,10
1709,2
1710,6
1711,6
1712,17
1713,6
1714,15
1715,5
1716,1
1717,6
1718,1
1719,6
1720,2
1721,4
1722,16
1723,12
1724,12
1725,8
1726,1
1727,1
1728,8
1729,17
1730,12
1731,6
1732,4
1733,18
1734,6
1735,1
1736,18
1737,4
1738,6
1739,18
1740,6
1741,3
1742,9
1743,5
1744,17
1745,1
