pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18
0.01036717277020216,0.5339288711547852,0.00025839972659014165,0.002886139787733555,3.356264278409071e-05,0.03526891767978668,0.01609116978943348,0.0002645003842189908,4.118659853702411e-05,0.001277889939956367,6.895833212183788e-05,0.012097576633095741,0.0011877906508743763,2.470402978360653e-05,1.788705230865162e-05,0.37544092535972595,3.594264853745699e-05,0.010636493563652039,7.19209128874354e-05
0.013146902434527874,0.9270985126495361,9.669273276813328e-05,0.01347323413938284,2.737608338065911e-05,0.013041487894952297,0.002201235853135586,0.00010927368566626683,0.00019601607345975935,0.00022094932501204312,0.0004981644451618195,0.009838985279202461,0.0019885716028511524,1.5730240193079226e-05,1.3324338397069369e-05,0.012135032564401627,2.5951954739866778e-05,0.005819601938128471,5.308566687745042e-05
0.007502001244574785,0.8054953813552856,4.6124299842631444e-05,0.037723105400800705,0.0005449840682558715,0.04653150215744972,0.04466652497649193,5.365648394217715e-05,0.0005138351116329432,0.0005759909981861711,0.024843458086252213,0.027272986248135567,0.00018748287402559072,0.0009447869961149991,5.869032065675128e-06,0.0026944305282086134,1.6196426031456213e-06,0.00018623190408106893,0.00020993822545278817
0.36803048849105835,0.6134394407272339,1.1096437447122298e-05,0.009569911286234856,7.70233673392795e-05,0.0022103984374552965,0.0032377077732235193,5.353310189093463e-05,2.4074681732599856e-06,0.0004994230694137514,0.0011584570165723562,6.985742948018014e-05,9.409241101820953e-07,7.693391125940252e-06,4.3301151890773326e-05,0.0003037178248632699,7.635275323991664e-06,0.0012751828180626035,1.6493759176228195e-06
0.23375992476940155,0.6536113619804382,8.916285878513008e-06,0.0966731533408165,3.5144361731909157e-07,3.642032606876455e-05,1.3684479199582711e-05,9.258304345394208e-08,1.4334811737626296e-07,0.0013169816229492426,0.013301733881235123,8.098751891338907e-08,6.878501324081299e-08,1.0947666595484407e-07,3.4347124255873496e-08,0.0008143160375766456,8.386261463044775e-09,0.0001548125728731975,0.0003077615110669285
0.030156338587403297,0.016798295080661774,4.059877392137423e-05,0.13027873635292053,1.8084588759847975e-07,0.0017467495054006577,0.000820200250018388,2.6809570044861175e-05,3.4945717288792366e-06,0.0016333766980096698,0.743066668510437,6.795437366236001e-05,1.0477732757863123e-05,7.556561467936262e-05,0.00035694739199243486,0.06938019394874573,4.0212816543316876e-07,0.005530555732548237,6.473910616477951e-06
3.704429036588408e-05,1.3670613725480507e-06,7.938607993196456e-09,2.2781618099543266e-05,1.0330330013630373e-07,5.801093294621751e-08,4.788053047377616e-05,5.854285944906223e-10,1.0589733534516199e-08,1.1214928008485003e-06,0.9975345134735107,2.75527334281378e-08,2.976651956032583e-07,4.0113258137353114e-07,1.4582946050722967e-07,0.0023537087254226208,8.223898784187611e-10,2.1358448520913953e-07,3.1040639214552357e-07
0.46474575996398926,0.06505371630191803,0.00028181920060887933,0.005919198505580425,0.00021155629656277597,0.08265791088342667,0.07361288368701935,0.004386189393699169,0.0010361698223277926,0.0019136277260258794,0.02259405516088009,0.22692395746707916,0.005282886326313019,0.0002121535362675786,0.0001398175081703812,0.04178884997963905,2.667199441930279e-05,0.00167929963208735,0.0015335381031036377
0.008852409198880196,0.9565345644950867,6.0042866607545875e-06,0.015752052888274193,2.4069927917480527e-07,0.0015946627827361226,0.0009885706240311265,1.3757350643572863e-05,4.935657216265099e-06,6.814510561525822e-05,0.0011006247950717807,0.0003452747769188136,0.0004449745174497366,3.7413974496303126e-07,4.523138704826124e-05,0.006184326019138098,8.979203585113282e-07,0.008047126233577728,1.5816262020962313e-05
0.2943020462989807,0.002242384711280465,6.204722012626007e-05,0.7016972899436951,1.5949829048622632e-06,0.0002606360358186066,0.00016816890274640173,1.0859048416023143e-05,4.109304063604213e-05,0.000297268241411075,2.5552631996106356e-05,0.000362901744665578,1.511031477718916e-08,1.0141302198007907e-07,8.818330599069668e-08,1.6924261217354797e-05,2.2317291126228156e-08,6.66106416247203e-07,0.0005103381117805839
